,consumer_c,broker_c,resourceRequestTime_c,resourceRequestTimeDelta_c,resourceRequestedTime_c,resourceRequestedTimeDelta_c,provider_c,token_c,tags_c,priority_c,resourceRespondedTime_c,resourceRespondedTimeDelta_c,offloadTaskTime_c,offloadTaskTimeDelta_c,offloadedTaskTime_c,offloadedTaskTimeDelta_c,executionTime_c,resultReturnedTime_c,resultReturnedTimeDelta_c,totalTime_c,networkTime_c,provider_p,broker_p,benchmark_p,consumer_p,token_p,tags_p,offloadTaskTime_p,offloadTaskTimeDelta_p,executingTime_p,executingTimeDelta_p,executionTime_p,executedTime_p,executedTimeDelta_p,returnedResult_p,returnedResultDelta_p,totalTime_p,networkTime_p,consumer_b,resourceRequestTime_b,resourceRequestTimeDelta_b,provider_b,benchmark_b,token_b,tags_b,priority_b,assignResourceTime_b,assignResourceTimeDelta_b,resourceRespondedTime_b,resourceRespondedTimeDelta_b,totalTime_b,networkTime_b,networkTime
72,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388209245,0,1678388209248,3,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,kar78k,cloud,0,1678388209254,6,1678388209698,444,1678388209904,206,0,1678388209917,13,672,209,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,388,7f2c899ae89a20abc8b74e405dc8b3c8ab24c8a00ac0ab932bbb0e74dadf7333,kar78k,cloud,1678388209816,0,1678388209816,0,0,1678388209826,10,1678388210015,189,199,189,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,1678388209247,0,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,388,kar78k,cloud,0,1678388209247,0,1678388209254,7,7,7,405
73,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388212253,0,1678388212255,1,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,s2if2d,cloud,0,1678388212257,3,1678388212382,125,1678388212408,25,0,1678388212430,22,176,26,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,560,3584e04ae13c473cb0927d8128a5a13e5a2139284621b8e9839df1c4d3944543,s2if2d,cloud,1678388212394,0,1678388212395,0,0,1678388212414,19,1678388212440,26,45,26,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,1678388212255,0,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,560,s2if2d,cloud,0,1678388212255,0,1678388212258,3,3,3,55
74,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388215264,0,1678388215267,3,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,6t7hvr,cloud,0,1678388215267,0,1678388215705,438,1678388215888,183,0,1678388215901,13,637,186,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,480,858d37f827ebd21524346c30ecd63d15f2244be64a35409ba9b72034532faa74,6t7hvr,cloud,1678388215800,0,1678388215801,0,0,1678388215809,8,1678388215995,186,194,186,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,1678388215266,0,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,480,6t7hvr,cloud,0,1678388215266,0,1678388215269,2,2,2,374
75,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388218271,0,1678388218273,2,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,sbw445,cloud,0,1678388218275,1,1678388218718,444,1678388218906,187,0,1678388218918,13,647,189,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,388,6ef22d89f7493bf609375f14981017fa6b3fcc5525aa983c87010caadd617fef,sbw445,cloud,1678388218818,0,1678388218818,0,0,1678388218824,6,1678388219016,192,198,192,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,1678388218273,0,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,388,sbw445,cloud,0,1678388218273,0,1678388218276,3,3,3,384
76,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388221281,0,1678388221283,1,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,fk6zl5,cloud,0,1678388221289,7,1678388221732,443,1678388221919,187,0,1678388221931,12,650,188,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,500,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,fk6zl5,cloud,1678388221834,0,1678388221835,0,0,1678388221840,6,1678388222028,188,194,188,3a2e5e7d50a6dc370dd1b857624c913f852474000e4b6b777e58c9f138dde10f,1678388219283,0,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,500,fk6zl5,cloud,0,1678388219283,0,-1,-1,-1,-1,375
77,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388221281,0,1678388221283,1,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,fk6zl5,cloud,0,1678388221289,7,1678388221732,443,1678388221919,187,0,1678388221931,12,650,188,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,500,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,fk6zl5,cloud,1678388221834,0,1678388221835,0,0,1678388221840,6,1678388222028,188,194,188,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,1678388221282,0,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,500,fk6zl5,cloud,0,1678388221283,0,1678388221291,8,8,8,384
78,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388224287,0,1678388224293,6,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,c3vfdg,cloud,0,1678388224294,0,1678388224738,444,1678388224926,188,0,1678388224939,14,652,194,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,388,6ef22d89f7493bf609375f14981017fa6b3fcc5525aa983c87010caadd617fef,c3vfdg,cloud,1678388224838,0,1678388224840,2,0,1678388224849,9,1678388225037,188,199,188,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,1678388224290,0,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,388,c3vfdg,cloud,0,1678388224290,0,1678388224296,6,6,6,388
79,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388227292,0,1678388227294,2,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,5ko8ki,cloud,0,1678388227298,4,1678388227741,442,1678388227928,188,0,1678388227939,10,646,190,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,404,6ef22d89f7493bf609375f14981017fa6b3fcc5525aa983c87010caadd617fef,5ko8ki,cloud,1678388227839,0,1678388227839,0,0,1678388227847,7,1678388228037,190,197,190,d9ce7906793630904cfb4aa9b827b8af4104a7b28417b9f23ba973e4f89dcb3a,1678388227294,0,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,404,5ko8ki,cloud,0,1678388227294,0,1678388227302,8,8,8,388
80,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388171198,0,1678388171200,2,23fe781f968f356a4f7b7b35b4c4587ecad6943032c565026ecf3694b8419b46,rfnzjf,cloud,0,1678388171203,2,1678388171290,87,1678388171318,29,0,1678388171368,50,170,31,23fe781f968f356a4f7b7b35b4c4587ecad6943032c565026ecf3694b8419b46,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,695,8b207f434d8c160150c3d0378154d6da112d7f1a020ee9238b5fadae0577025e,rfnzjf,cloud,1678388171303,0,1678388171306,2,0,1678388171349,43,1678388171379,30,75,30,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678388171200,0,23fe781f968f356a4f7b7b35b4c4587ecad6943032c565026ecf3694b8419b46,695,rfnzjf,cloud,0,1678388171201,0,1678388171204,3,3,3,64
81,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388173152,0,1678388173158,5,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,su5xz3,cloud,0,1678388173162,4,1678388173602,440,1678388173787,185,9,1678388173818,31,665,190,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,388,c4e00ba66fecbc1e1e862cf58feb34da8c3d66263ffdb91a6da8ad7c3e3e24f2,su5xz3,cloud,1678388173695,0,1678388173696,0,9,1678388173720,24,1678388173909,189,213,189,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678388173158,0,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,388,su5xz3,cloud,0,1678388173158,0,1678388173169,10,10,10,389
82,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388176164,0,1678388176171,7,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,56osco,cloud,0,1678388176186,15,1678388176265,78,1678388176292,27,0,1678388176331,39,166,34,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,560,6ef22d89f7493bf609375f14981017fa6b3fcc5525aa983c87010caadd617fef,56osco,cloud,1678388176279,0,1678388176280,0,0,1678388176313,33,1678388176339,26,59,26,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678388176171,0,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,560,56osco,cloud,0,1678388176172,0,1678388176190,18,18,18,78
83,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388179170,0,1678388179177,7,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,ocdxdp,cloud,0,1678388179186,9,1678388179625,439,1678388179808,183,0,1678388179851,43,681,190,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,404,afef61de58dbcfa478984079023af64421bbe00fea5a16b47c65566b73738dce,ocdxdp,cloud,1678388179717,0,1678388179717,0,0,1678388179758,41,1678388179942,183,224,183,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678388179177,0,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,404,ocdxdp,cloud,0,1678388179177,0,1678388179195,18,18,18,391
84,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388185182,0,1678388185187,5,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,eukzwj,cloud,0,1678388185191,4,1678388185631,440,1678388185814,183,0,1678388185827,13,645,188,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,500,afef61de58dbcfa478984079023af64421bbe00fea5a16b47c65566b73738dce,eukzwj,cloud,1678388185723,0,1678388185723,0,0,1678388185734,11,1678388185918,183,194,183,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678388185187,0,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,500,eukzwj,cloud,0,1678388185187,0,1678388185210,23,23,23,394
85,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388188188,0,1678388188188,0,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,qkt50b,cloud,0,1678388188192,4,1678388188632,440,1678388188816,183,0,1678388188830,15,642,183,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,500,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,qkt50b,cloud,1678388188724,0,1678388188724,0,0,1678388188737,12,1678388188921,184,196,184,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678388188189,0,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,500,qkt50b,cloud,0,1678388188189,0,1678388188194,5,5,5,372
86,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388191195,0,1678388191199,4,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,o39354,cloud,0,1678388191203,4,1678388191643,440,1678388191827,184,0,1678388191843,16,648,188,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,388,afef61de58dbcfa478984079023af64421bbe00fea5a16b47c65566b73738dce,o39354,cloud,1678388191736,0,1678388191736,0,0,1678388191750,14,1678388191934,184,198,184,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678388191198,0,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,388,o39354,cloud,0,1678388191199,0,1678388191211,12,12,12,384
87,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388194204,0,1678388194211,6,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,sto110,cloud,0,1678388194215,5,1678388194655,439,1678388194838,184,0,1678388194889,50,684,190,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,314,53101e4c21b91efd27b682df89877d00aedc522b2caf7788ff2454e6711a59b4,sto110,cloud,1678388194747,0,1678388194747,0,0,1678388194796,48,1678388194979,184,232,184,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678388194209,0,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,314,sto110,cloud,0,1678388194210,0,1678388194219,9,9,9,383
88,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388197210,0,1678388197218,7,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,qs5fdk,cloud,0,1678388197218,1,1678388197662,443,1678388197850,189,0,1678388197874,24,664,196,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,480,3584e04ae13c473cb0927d8128a5a13e5a2139284621b8e9839df1c4d3944543,qs5fdk,cloud,1678388197757,0,1678388197758,0,0,1678388197780,23,1678388197969,188,211,188,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678388197215,0,17a206886fbef16e1212b898f3a66bcaebe6341bab781c91fc9bfa8c5049ed26,480,qs5fdk,cloud,0,1678388197215,0,1678388197220,5,5,5,389
89,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388200219,0,1678388200222,3,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,7pb6uv,cloud,0,1678388200227,5,1678388200667,439,1678388200850,183,0,1678388200883,33,663,186,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,500,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,7pb6uv,cloud,1678388200758,0,1678388200758,0,0,1678388200771,13,1678388200973,202,215,202,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678388200222,0,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,500,7pb6uv,cloud,0,1678388200223,0,1678388200233,10,10,10,398
90,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388203227,0,1678388203230,2,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,hjm2rx,cloud,0,1678388203254,24,1678388203693,439,1678388203876,184,0,1678388203890,14,663,186,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,500,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,hjm2rx,cloud,1678388203785,0,1678388203785,0,0,1678388203793,8,1678388203981,188,196,188,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678388203230,0,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,500,hjm2rx,cloud,0,1678388203230,0,1678388203255,24,24,24,398
91,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388206236,0,1678388206236,0,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,5tbavw,cloud,0,1678388206238,2,1678388206316,78,1678388206342,25,0,1678388206355,13,118,25,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,623,afef61de58dbcfa478984079023af64421bbe00fea5a16b47c65566b73738dce,5tbavw,cloud,1678388206326,0,1678388206327,0,0,1678388206337,10,1678388206369,32,42,32,c4e00ba66fecbc1e1e862cf58feb34da8c3d66263ffdb91a6da8ad7c3e3e24f2,1678388204258,0,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,623,5tbavw,cloud,0,1678388204259,0,-1,-1,-1,-1,56
92,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388206236,0,1678388206236,0,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,5tbavw,cloud,0,1678388206238,2,1678388206316,78,1678388206342,25,0,1678388206355,13,118,25,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,623,afef61de58dbcfa478984079023af64421bbe00fea5a16b47c65566b73738dce,5tbavw,cloud,1678388206326,0,1678388206327,0,0,1678388206337,10,1678388206369,32,42,32,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678388206236,0,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,623,5tbavw,cloud,0,1678388206237,0,1678388206239,2,2,2,59
93,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388209245,0,1678388209246,1,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,5qdoe0,cloud,0,1678388209249,2,1678388209338,90,1678388209365,27,0,1678388209383,18,138,28,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,623,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,5qdoe0,cloud,1678388209350,0,1678388209350,0,0,1678388209360,10,1678388209392,31,41,31,3584e04ae13c473cb0927d8128a5a13e5a2139284621b8e9839df1c4d3944543,1678388207252,0,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,623,5qdoe0,cloud,0,1678388207253,0,-1,-1,-1,-1,58
94,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388209245,0,1678388209246,1,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,5qdoe0,cloud,0,1678388209249,2,1678388209338,90,1678388209365,27,0,1678388209383,18,138,28,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,623,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,5qdoe0,cloud,1678388209350,0,1678388209350,0,0,1678388209360,10,1678388209392,31,41,31,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678388209246,0,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,623,5qdoe0,cloud,0,1678388209246,0,1678388209254,8,8,8,67
95,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388212253,0,1678388212253,0,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,qze9bk,cloud,0,1678388212256,3,1678388212695,439,1678388212878,183,0,1678388212887,8,633,183,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,500,858d37f827ebd21524346c30ecd63d15f2244be64a35409ba9b72034532faa74,qze9bk,cloud,1678388212787,0,1678388212787,0,0,1678388212794,6,1678388212977,184,190,184,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678388212254,0,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,500,qze9bk,cloud,0,1678388212254,0,1678388212257,3,3,3,370
96,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388215263,0,1678388215267,3,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,n0sggm,cloud,0,1678388215267,0,1678388215706,439,1678388215889,183,0,1678388215898,9,634,186,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,500,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,n0sggm,cloud,1678388215798,0,1678388215798,0,0,1678388215805,7,1678388215989,183,190,183,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678388215264,0,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,500,n0sggm,cloud,0,1678388215265,0,1678388215269,4,4,4,373
97,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388218271,0,1678388218272,1,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,7ywjvi,cloud,0,1678388218274,1,1678388218713,440,1678388218897,183,0,1678388218906,9,634,184,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,500,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,7ywjvi,cloud,1678388218805,0,1678388218805,0,0,1678388218813,7,1678388218996,184,191,184,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678388218272,0,4a522fcf60d00ae2d1a57fb3d23431d0c9bd2119f3b1c5ebfc0134a9be57d472,500,7ywjvi,cloud,0,1678388218272,0,1678388218276,3,3,3,371
98,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388221281,0,1678388221289,7,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,mfznsj,cloud,0,1678388221290,2,1678388221730,440,1678388221914,183,0,1678388221928,15,647,190,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,314,981759a8957ec8f3fffc25da8dfb69d372e4c5c91d57f63e8126ecdd032ff27a,mfznsj,cloud,1678388221822,0,1678388221823,0,0,1678388221832,9,1678388222019,187,196,187,db420a3652ed91ee66c8340763eccd433ad33a8c6a90023ec8002fe32cd25f26,1678388221289,0,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,314,mfznsj,cloud,0,1678388221289,0,1678388221292,3,3,3,380
