,consumer_c,broker_c,resourceRequestTime_c,resourceRequestTimeDelta_c,resourceRequestedTime_c,resourceRequestedTimeDelta_c,provider_c,token_c,tags_c,priority_c,resourceRespondedTime_c,resourceRespondedTimeDelta_c,offloadTaskTime_c,offloadTaskTimeDelta_c,offloadedTaskTime_c,offloadedTaskTimeDelta_c,executionTime_c,resultReturnedTime_c,resultReturnedTimeDelta_c,totalTime_c,networkTime_c,provider_p,broker_p,benchmark_p,consumer_p,token_p,tags_p,offloadTaskTime_p,offloadTaskTimeDelta_p,executingTime_p,executingTimeDelta_p,executionTime_p,executedTime_p,executedTimeDelta_p,returnedResult_p,returnedResultDelta_p,totalTime_p,networkTime_p,consumer_b,resourceRequestTime_b,resourceRequestTimeDelta_b,provider_b,benchmark_b,token_b,tags_b,priority_b,assignResourceTime_b,assignResourceTimeDelta_b,resourceRespondedTime_b,resourceRespondedTimeDelta_b,totalTime_b,networkTime_b,networkTime
10,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678389272028,0,1678389272032,4,8d5b6b56bcf3d3af1a5852aab984cb5b0dc3b566dadf86515435ee77cd71f184,ylznoy,cloud,0,1678389272032,0,1678389272088,56,1678389272142,54,0,1678389272152,10,124,58,8d5b6b56bcf3d3af1a5852aab984cb5b0dc3b566dadf86515435ee77cd71f184,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,222,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,ylznoy,local,1678389272115,0,1678389272115,0,0,1678389272124,8,1678389272178,55,63,55,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678389272029,0,8d5b6b56bcf3d3af1a5852aab984cb5b0dc3b566dadf86515435ee77cd71f184,222,ylznoy,local,0,1678389272029,0,1678389272033,3,3,3,116
11,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678389275048,0,1678389275050,1,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,487cas,cloud,0,1678389275051,1,1678389275100,49,1678389275149,49,0,1678389275171,23,123,50,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,299,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,487cas,edge,1678389275120,0,1678389275121,0,0,1678389275142,21,1678389275189,47,68,47,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678389275049,0,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,299,487cas,edge,0,1678389275050,0,1678389275052,2,2,2,99
12,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678389278063,0,1678389278067,3,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,ula0qq,cloud,0,1678389278069,2,1678389278149,81,1678389278177,28,0,1678389278231,54,168,31,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,585,c2f8fad3c19c10885f8036dc76f94ce2dc4bb5abacadb565ce004b27c1d53c5f,ula0qq,cloud,1678389278164,0,1678389278168,4,0,1678389278198,29,1678389278242,44,77,44,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678389278067,0,78673a62c8ff07865b5afaafd64bae16512d760d3960463b2b9a26285f635226,585,ula0qq,cloud,0,1678389278067,0,1678389278073,5,5,5,80
13,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678389281081,0,1678389281082,0,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,yfa9ka,cloud,0,1678389281082,1,1678389281529,447,1678389281721,191,0,1678389281746,25,664,191,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,412,3a2e5e7d50a6dc370dd1b857624c913f852474000e4b6b777e58c9f138dde10f,yfa9ka,cloud,1678389281628,0,1678389281628,0,0,1678389281637,9,1678389281843,206,215,206,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678389281082,0,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,412,yfa9ka,cloud,0,1678389281082,0,1678389281083,1,1,1,398
14,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678389284098,0,1678389284100,1,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,qkklm1,cloud,0,1678389284101,1,1678389284190,89,1678389284224,34,0,1678389284249,25,150,35,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,731,bc1d3021cf5ddb51bee416fa6b1458bca0b168c91738cc7c546fc1dbe9dd433a,qkklm1,cloud,1678389284207,0,1678389284211,3,0,1678389284231,20,1678389284266,35,58,35,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678389284100,0,18d8a976e0a91ec380a3fc5b156ffc9aa5d0692329602ed82e66b843471072c4,731,qkklm1,cloud,0,1678389284100,0,1678389284102,1,1,1,71
15,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678389287120,0,1678389287125,4,0bad405dada703f84079dc68387d53ace4f5145887680ae92cbac5b6529b3555,qwoyv3,cloud,0,1678389287126,1,1678389287176,50,1678389287218,43,0,1678389287240,21,119,47,0bad405dada703f84079dc68387d53ace4f5145887680ae92cbac5b6529b3555,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,369,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,qwoyv3,edge,1678389287195,0,1678389287196,0,0,1678389287213,18,1678389287258,44,62,44,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678389287123,0,0bad405dada703f84079dc68387d53ace4f5145887680ae92cbac5b6529b3555,369,qwoyv3,edge,0,1678389287123,0,1678389287127,4,4,4,95
16,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678389290144,0,1678389290146,2,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,baypvo,cloud,0,1678389290147,1,1678389290197,50,1678389290246,49,0,1678389290258,12,114,51,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,299,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,baypvo,edge,1678389290216,0,1678389290216,0,0,1678389290227,11,1678389290275,48,59,48,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678389290146,0,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,299,baypvo,edge,0,1678389290146,0,1678389290147,1,1,1,100
17,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678389293161,0,1678389293164,2,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,opbdop,cloud,0,1678389293166,3,1678389293216,49,1678389293266,51,0,1678389293283,17,122,53,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,279,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,opbdop,edge,1678389293236,0,1678389293236,0,0,1678389293253,17,1678389293301,48,65,48,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678389293163,0,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,279,opbdop,edge,0,1678389293164,0,1678389293170,6,6,6,107
18,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678389296178,0,1678389296179,0,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,5ybld1,cloud,0,1678389296180,1,1678389296626,446,1678389296816,190,0,1678389296832,16,653,190,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,442,bc1d3021cf5ddb51bee416fa6b1458bca0b168c91738cc7c546fc1dbe9dd433a,5ybld1,cloud,1678389296725,0,1678389296726,1,0,1678389296738,12,1678389296929,191,204,191,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678389296179,0,9961ef74d2a42b72e49a364e88a889c9a13b5e0804feaef097d1c56bc5b46f7e,442,5ybld1,cloud,0,1678389296179,0,1678389296180,1,1,1,382
19,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678389299646,0,1678389299647,0,4f52d914564aa52b782305d197d370e13d113b4e08dca354dca9642bef5adbf1,gt6yhh,cloud,0,1678389299647,1,1678389299701,53,1678389299753,53,0,1678389299774,20,127,53,4f52d914564aa52b782305d197d370e13d113b4e08dca354dca9642bef5adbf1,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,390,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,gt6yhh,edge,1678389299726,0,1678389299727,0,0,1678389299745,18,1678389299797,52,70,52,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678389299647,0,4f52d914564aa52b782305d197d370e13d113b4e08dca354dca9642bef5adbf1,390,gt6yhh,edge,0,1678389299647,0,1678389299648,1,1,1,106
20,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678389241750,0,1678389241800,50,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,85zusj,local/edge/cloud,1,1678389241831,31,1678389241910,79,1678389241986,76,2,1678389242177,191,427,126,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,316,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,85zusj,edge,1678389242075,0,1678389242080,5,2,1678389242133,52,1678389242202,69,126,69,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,1678389241799,0,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,316,85zusj,edge,1,1678389241799,0,1678389241829,30,30,30,225
21,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678389244883,0,1678389244893,9,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,l61tej,local/edge/cloud,1,1678389244895,2,1678389245336,441,1678389245526,190,0,1678389245583,57,699,199,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,396,bc1d3021cf5ddb51bee416fa6b1458bca0b168c91738cc7c546fc1dbe9dd433a,l61tej,cloud,1678389245433,0,1678389245434,1,0,1678389245488,54,1678389245674,185,240,185,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,1678389244888,0,90079aa622fc050811227ff902c1807154be97350e2d9fc6245726efe1b40083,396,l61tej,cloud,1,1678389244889,0,1678389244896,7,7,7,391
22,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678389247910,0,1678389247914,3,258624499af27304a8c2bdf64eec269aa72a8e31d70170a76f6b953f52dc5044,me7m7g,local/edge/cloud,1,1678389247920,7,1678389248363,442,1678389248549,186,0,1678389248587,38,676,189,258624499af27304a8c2bdf64eec269aa72a8e31d70170a76f6b953f52dc5044,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,379,858d37f827ebd21524346c30ecd63d15f2244be64a35409ba9b72034532faa74,me7m7g,cloud,1678389248462,0,1678389248462,0,0,1678389248489,26,1678389248684,196,222,196,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,1678389247914,0,258624499af27304a8c2bdf64eec269aa72a8e31d70170a76f6b953f52dc5044,379,me7m7g,cloud,1,1678389247914,0,1678389247921,6,6,6,391
23,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678389250922,0,1678389250930,8,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,yxrmqw,local/edge/cloud,1,1678389250938,7,1678389250993,56,1678389251048,55,1,1678389251089,40,166,63,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,316,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,yxrmqw,edge,1678389251023,0,1678389251023,0,1,1678389251059,36,1678389251113,54,90,54,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,1678389250930,0,c4845917a5567a8fd6139a65a05b10dc4c8f8a02a0269cc8f4470a0051f38503,316,yxrmqw,edge,1,1678389250930,0,1678389250938,8,8,8,125
24,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678389253938,0,1678389253944,6,0bad405dada703f84079dc68387d53ace4f5145887680ae92cbac5b6529b3555,27whoa,local/edge/cloud,1,1678389253947,3,1678389254002,55,1678389254049,47,0,1678389254073,24,135,53,0bad405dada703f84079dc68387d53ace4f5145887680ae92cbac5b6529b3555,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,369,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,27whoa,edge,1678389254025,0,1678389254027,1,0,1678389254047,20,1678389254094,47,68,47,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,1678389253943,0,0bad405dada703f84079dc68387d53ace4f5145887680ae92cbac5b6529b3555,369,27whoa,edge,1,1678389253943,0,1678389253951,7,7,7,107
25,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678389256955,0,1678389256969,13,612e8c92f41512be6f5c29e48065a2d13f1fada2b1139540893181349b403024,y8tpen,local/edge/cloud,1,1678389256973,4,1678389257020,47,1678389257077,57,0,1678389257111,34,155,70,612e8c92f41512be6f5c29e48065a2d13f1fada2b1139540893181349b403024,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,358,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,y8tpen,edge,1678389257056,0,1678389257058,1,0,1678389257087,29,1678389257131,44,74,44,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,1678389256968,0,612e8c92f41512be6f5c29e48065a2d13f1fada2b1139540893181349b403024,358,y8tpen,edge,1,1678389256969,0,1678389256974,5,5,5,119
