,consumer_c,broker_c,resourceRequestTime_c,resourceRequestTimeDelta_c,resourceRequestedTime_c,resourceRequestedTimeDelta_c,provider_c,token_c,tags_c,priority_c,resourceRespondedTime_c,resourceRespondedTimeDelta_c,offloadTaskTime_c,offloadTaskTimeDelta_c,offloadedTaskTime_c,offloadedTaskTimeDelta_c,executionTime_c,resultReturnedTime_c,resultReturnedTimeDelta_c,totalTime_c,networkTime_c,provider_p,broker_p,benchmark_p,consumer_p,token_p,tags_p,offloadTaskTime_p,offloadTaskTimeDelta_p,executingTime_p,executingTimeDelta_p,executionTime_p,executedTime_p,executedTimeDelta_p,returnedResult_p,returnedResultDelta_p,totalTime_p,networkTime_p,consumer_b,resourceRequestTime_b,resourceRequestTimeDelta_b,provider_b,benchmark_b,token_b,tags_b,priority_b,assignResourceTime_b,assignResourceTimeDelta_b,resourceRespondedTime_b,resourceRespondedTimeDelta_b,totalTime_b,networkTime_b,networkTime
10,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388941178,0,1678388941182,3,1d31065a1def948e7b3145ee36e1ca2cce53e2820a7b60a93b430cc6e65d9edf,ft1ruv,cloud,0,1678388941182,0,1678388941233,51,1678388941284,51,0,1678388941295,11,116,54,1d31065a1def948e7b3145ee36e1ca2cce53e2820a7b60a93b430cc6e65d9edf,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,205,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,ft1ruv,local,1678388941259,0,1678388941260,0,0,1678388941268,8,1678388941322,54,62,54,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678388941180,0,1d31065a1def948e7b3145ee36e1ca2cce53e2820a7b60a93b430cc6e65d9edf,205,ft1ruv,local,0,1678388941180,0,1678388941187,7,7,7,115
11,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388944187,0,1678388944189,1,4f52d914564aa52b782305d197d370e13d113b4e08dca354dca9642bef5adbf1,lrmdbt,cloud,0,1678388944190,2,1678388944243,53,1678388944295,52,0,1678388944323,27,135,53,4f52d914564aa52b782305d197d370e13d113b4e08dca354dca9642bef5adbf1,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,449,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,lrmdbt,edge,1678388944268,0,1678388944268,0,0,1678388944287,18,1678388944346,59,77,59,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678388944189,0,4f52d914564aa52b782305d197d370e13d113b4e08dca354dca9642bef5adbf1,449,lrmdbt,edge,0,1678388944190,0,1678388944192,2,2,2,114
12,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388947203,0,1678388947207,4,a98b2e8d7b5ba935ae9ec3217f567d9e8b98e9bc8e63b4ba047981ed1837f7fc,9zvrr0,cloud,0,1678388947207,0,1678388947248,41,1678388947287,38,0,1678388947335,48,131,42,a98b2e8d7b5ba935ae9ec3217f567d9e8b98e9bc8e63b4ba047981ed1837f7fc,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,350,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,9zvrr0,edge,1678388947263,0,1678388947264,0,0,1678388947309,45,1678388947348,39,84,39,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678388947205,0,a98b2e8d7b5ba935ae9ec3217f567d9e8b98e9bc8e63b4ba047981ed1837f7fc,350,9zvrr0,edge,0,1678388947206,0,1678388947221,16,16,16,97
13,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388950212,0,1678388950217,5,1d31065a1def948e7b3145ee36e1ca2cce53e2820a7b60a93b430cc6e65d9edf,jhtfye,cloud,0,1678388950219,2,1678388950270,51,1678388950320,50,0,1678388950329,9,117,55,1d31065a1def948e7b3145ee36e1ca2cce53e2820a7b60a93b430cc6e65d9edf,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,205,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,jhtfye,local,1678388950296,0,1678388950296,0,0,1678388950304,7,1678388950354,51,58,51,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678388950215,0,1d31065a1def948e7b3145ee36e1ca2cce53e2820a7b60a93b430cc6e65d9edf,205,jhtfye,local,0,1678388950215,0,1678388950224,9,9,9,115
14,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388953226,0,1678388953228,1,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,w9xmlc,cloud,0,1678388953229,2,1678388953279,50,1678388953332,53,1,1678388953345,13,119,54,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,380,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,w9xmlc,edge,1678388953304,0,1678388953304,0,1,1678388953317,12,1678388953367,50,62,50,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678388953227,0,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,380,w9xmlc,edge,0,1678388953227,0,1678388953230,3,3,3,107
15,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388956238,0,1678388956241,3,595d0f9b0643ac846dd31a9a50c0da9d3566fe117ff16f282f971fa01010366c,uwg2u3,cloud,0,1678388956242,0,1678388956284,42,1678388956330,47,0,1678388956352,21,113,50,595d0f9b0643ac846dd31a9a50c0da9d3566fe117ff16f282f971fa01010366c,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,318,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,uwg2u3,edge,1678388956311,0,1678388956312,1,0,1678388956329,17,1678388956371,42,60,42,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678388956241,0,595d0f9b0643ac846dd31a9a50c0da9d3566fe117ff16f282f971fa01010366c,318,uwg2u3,edge,0,1678388956241,0,1678388956243,1,1,1,93
16,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388959253,0,1678388959256,3,edcdea2914578a11b02c88adddd5e81994ad36501fb5d56b7e98bfff33bf10ae,hs72ms,cloud,0,1678388959257,0,1678388959698,442,1678388959883,184,0,1678388959895,13,642,187,edcdea2914578a11b02c88adddd5e81994ad36501fb5d56b7e98bfff33bf10ae,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,317,b44f7ff144c26d9a708b79ad2e33373880de49ac7dbb3b4a098d3362174c9b00,hs72ms,cloud,1678388959791,0,1678388959791,0,0,1678388959802,10,1678388959987,186,196,186,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678388959256,0,edcdea2914578a11b02c88adddd5e81994ad36501fb5d56b7e98bfff33bf10ae,317,hs72ms,cloud,0,1678388959256,0,1678388959257,1,1,1,374
17,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388962270,0,1678388962270,0,ab9748fa853d31bd0f0c46fc77249f4e4d15ee3f34d02720daaf62ad853beb86,hvhv7j,cloud,0,1678388962276,5,1678388962327,52,1678388962378,51,1,1678388962408,30,138,51,ab9748fa853d31bd0f0c46fc77249f4e4d15ee3f34d02720daaf62ad853beb86,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,369,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,hvhv7j,edge,1678388962351,0,1678388962352,0,1,1678388962377,25,1678388962429,52,77,52,65fda78a896a0fa9573840b73985a6e13144eb776085f45c9750bdc4b80d4e94,1678388962270,0,ab9748fa853d31bd0f0c46fc77249f4e4d15ee3f34d02720daaf62ad853beb86,369,hvhv7j,edge,0,1678388962271,0,1678388962286,15,15,15,118
18,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388911006,0,1678388911072,65,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,bed86g,local/edge/cloud,1,1678388911081,10,1678388911523,441,1678388911709,186,0,1678388911854,145,847,251,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,319,afef61de58dbcfa478984079023af64421bbe00fea5a16b47c65566b73738dce,bed86g,cloud,1678388911690,0,1678388911702,11,0,1678388911745,43,1678388911945,200,254,200,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,1678388911071,0,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,319,bed86g,cloud,1,1678388911071,0,1678388911110,38,38,38,489
19,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388914061,0,1678388914075,14,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,d00rqy,local/edge/cloud,1,1678388914081,6,1678388914139,58,1678388914189,50,0,1678388914208,19,147,64,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,244,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,d00rqy,edge,1678388914160,0,1678388914162,1,0,1678388914178,16,1678388914228,50,67,50,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,1678388914075,0,025482230a223925aa675d234bf740664795aecb78a3d669a08c15a259ef215f,244,d00rqy,edge,1,1678388914075,0,1678388914083,7,7,7,121
20,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388917077,0,1678388917095,17,4f52d914564aa52b782305d197d370e13d113b4e08dca354dca9642bef5adbf1,oat86s,local/edge/cloud,1,1678388917101,6,1678388917162,61,1678388917219,57,0,1678388917253,34,175,74,4f52d914564aa52b782305d197d370e13d113b4e08dca354dca9642bef5adbf1,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,449,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,oat86s,edge,1678388917192,0,1678388917193,0,0,1678388917223,30,1678388917279,56,86,56,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,1678388917094,0,4f52d914564aa52b782305d197d370e13d113b4e08dca354dca9642bef5adbf1,449,oat86s,edge,1,1678388917094,0,1678388917101,7,7,7,137
21,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388920097,0,1678388920102,4,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,p631to,local/edge/cloud,1,1678388920106,4,1678388920160,54,1678388920212,52,0,1678388920245,33,147,56,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,292,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,p631to,edge,1678388920183,0,1678388920184,0,0,1678388920214,31,1678388920265,51,82,51,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,1678388920101,0,6700c3b1696d5b48628b8bb6882611b6d9b85397c8e1f78d660df28577ca249d,292,p631to,edge,1,1678388920102,0,1678388920106,5,5,5,112
22,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388923105,0,1678388923112,6,2cedc069dfc9974ee602dfa4fa44ec62c0b13a92e7c0a90fa5f49d18cdff021c,jmz1ij,local/edge/cloud,1,1678388923116,5,1678388923166,49,1678388923217,52,0,1678388923250,32,144,58,2cedc069dfc9974ee602dfa4fa44ec62c0b13a92e7c0a90fa5f49d18cdff021c,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,348,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,jmz1ij,edge,1678388923195,0,1678388923197,1,0,1678388923223,27,1678388923271,47,75,47,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,1678388923112,0,2cedc069dfc9974ee602dfa4fa44ec62c0b13a92e7c0a90fa5f49d18cdff021c,348,jmz1ij,edge,1,1678388923112,0,1678388923118,6,6,6,111
23,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388926116,0,1678388926138,22,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,3p50fk,local/edge/cloud,1,1678388926141,3,1678388926197,56,1678388926249,52,0,1678388926286,37,170,74,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,380,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,3p50fk,edge,1678388926222,0,1678388926222,0,0,1678388926257,34,1678388926311,54,88,54,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,1678388926138,0,2d125bd64963df9ed2b041f31a909a1e4aa2a7a2a18d7c02c59d5061aa72b494,380,3p50fk,edge,1,1678388926138,0,1678388926144,6,6,6,134
24,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388929133,0,1678388929141,8,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,h3orx9,local/edge/cloud,1,1678388929145,4,1678388929588,443,1678388929774,186,0,1678388929792,18,659,194,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,319,3a2e5e7d50a6dc370dd1b857624c913f852474000e4b6b777e58c9f138dde10f,h3orx9,cloud,1678388929682,0,1678388929683,0,0,1678388929694,11,1678388929884,190,201,190,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,1678388929141,0,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,319,h3orx9,cloud,1,1678388929141,0,1678388929146,5,5,5,389
25,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,1678388932142,0,1678388932152,9,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,6rb92o,local/edge/cloud,1,1678388932158,6,1678388932599,441,1678388932784,185,0,1678388932815,32,673,194,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,af0dec7914141c90a805842cb87642d59ed389f4a7fc95f6daf30186dc97226b,319,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,6rb92o,cloud,1678388932691,0,1678388932703,11,0,1678388932721,18,1678388932907,186,215,186,1413354647b1f19bbf7972190b3293edb0551bc1ff94c2d0cd57882a8d98b7d0,1678388932152,0,f999761e7e34cbe937796d5b04c03b4900bef13bf807d5e3f9339fa7fbd8bb28,319,6rb92o,cloud,1,1678388932152,0,1678388932159,6,6,6,386
